Form_ID,Form,Cognateset_ID,Alignment,Doubt,Cognate_detection_method,Cognate_source,Alignment_method,Alignment_source,Segment_slice
1403,n̩ ⁵⁵ + p u i ³¹,286,n̩ ⁵⁵ + p u i ³¹,,expert,Hill2017,LingPy:SCA,,1:2
5301,m i ⁵⁵,1047,m - i ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
1394,p o i ³¹,286,p o i ³¹,,expert,Hill2017,LingPy:SCA,,0:1
1396,m j i ²¹,1047,m j i ²¹,,expert,Hill2017,LingPy:SCA,,0:1
1397,m i ³¹,1047,m - i ³¹,,expert,Hill2017,LingPy:SCA,,0:1
1400,m j i ³³,1047,m j i ³³,,expert,Hill2017,LingPy:SCA,,0:1
1402,n̩ ⁵⁵ + p u i ³¹,1048,n̩ ⁵⁵ + p u i ³¹,,expert,Hill2017,LingPy:SCA,,0:1
1402,n̩ ⁵⁵ + p u i ³¹,286,n̩ ⁵⁵ + p u i ³¹,,expert,Hill2017,LingPy:SCA,,1:2
7259,m i ⁵⁵,1047,m - i ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
1417,ŋ̊ ɔ̆ ³¹ + ʂ ɔ ³¹,287,ŋ̊ ɔ̆ ³¹ + ʂ ɔ - ³¹,,expert,Hill2017,LingPy:SCA,,0:1
1417,ŋ̊ ɔ̆ ³¹ + ʂ ɔ ³¹,1049,ŋ̊ ɔ̆ ³¹ + ʂ ɔ - ³¹,,expert,Hill2017,LingPy:SCA,,1:2
5299,ŋ ɑ ⁵⁵,287,ŋ ɑ ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
1407,ŋ a ³¹ + ʂ u a ³¹,287,ŋ a ³¹ + ʂ u a ³¹,,expert,Hill2017,LingPy:SCA,,0:1
1407,ŋ a ³¹ + ʂ u a ³¹,1049,ŋ a ³¹ + ʂ u a ³¹,,expert,Hill2017,LingPy:SCA,,1:2
1410,ŋ ŏ ²¹ + ts o ²¹,287,ŋ ŏ ²¹ + ts o ²¹,,expert,Hill2017,LingPy:SCA,,0:1
1410,ŋ ŏ ²¹ + ts o ²¹,288,ŋ ŏ ²¹ + ts o ²¹,,expert,Hill2017,LingPy:SCA,,1:2
1411,ŋ ə̆ ³¹ + t a ³¹,287,ŋ ə̆ ³¹ + t a ³¹,,expert,Hill2017,LingPy:SCA,,0:1
1411,ŋ ə̆ ³¹ + t a ³¹,288,ŋ ə̆ ³¹ + t a ³¹,,expert,Hill2017,LingPy:SCA,,1:2
1414,ŋ ə̆ ³¹ + ts o ³³,287,ŋ ə̆ ³¹ + ts o ³³,,expert,Hill2017,LingPy:SCA,,0:1
1414,ŋ ə̆ ³¹ + ts o ³³,288,ŋ ə̆ ³¹ + ts o ³³,,expert,Hill2017,LingPy:SCA,,1:2
1415,ŋ ə̆ ³¹ + ts ɔ ³¹,287,ŋ ə̆ ³¹ + ts ɔ ³¹,,expert,Hill2017,LingPy:SCA,,0:1
1415,ŋ ə̆ ³¹ + ts ɔ ³¹,288,ŋ ə̆ ³¹ + ts ɔ ³¹,,expert,Hill2017,LingPy:SCA,,1:2
7261,ŋ a ⁵⁵,287,ŋ a ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
6190,f u ³¹ + l a i ³¹,1236,f u ³¹ + l a i ³¹,,expert,Hill2017,LingPy:SCA,,0:1
6190,f u ³¹ + l a i ³¹,952,f u ³¹ + l a i ³¹,,expert,Hill2017,LingPy:SCA,,1:2
6129,kʰ u k ⁵⁵ + l ḛ i ⁵⁵,1237,kʰ u k ⁵⁵ + l ḛ i ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
6129,kʰ u k ⁵⁵ + l ḛ i ⁵⁵,952,kʰ u k ⁵⁵ + l ḛ i ⁵⁵,,expert,Hill2017,LingPy:SCA,,1:2
6243,kʰ ə̆ ³¹ + l ṵ i ³⁵,1237,kʰ ə̆ - ³¹ + l ṵ i ³⁵,,expert,Hill2017,LingPy:SCA,,0:1
6243,kʰ ə̆ ³¹ + l ṵ i ³⁵,952,kʰ ə̆ - ³¹ + l ṵ i ³⁵,,expert,Hill2017,LingPy:SCA,,1:2
6340,l̥ i ³¹,952,l̥ i - ³¹,,expert,Hill2017,LingPy:SCA,,0:1
6416,ɬ e ⁵⁵,952,ɬ e - ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
6478,kʰ ĕ ⁵⁵ + l a̰ i ²¹,1237,kʰ ĕ - ⁵⁵ + l a̰ i ²¹,,expert,Hill2017,LingPy:SCA,,0:1
6478,kʰ ĕ ⁵⁵ + l a̰ i ²¹,952,kʰ ĕ - ⁵⁵ + l a̰ i ²¹,,expert,Hill2017,LingPy:SCA,,1:2
7263,l̥ i j ⁵⁵,952,l̥ i j ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
6399,kʰ ə̆ ³¹ + l a̰ ³⁵,1237,kʰ ə̆ - ³¹ + l a̰ - ³⁵,,expert,Hill2017,LingPy:SCA,,0:1
6399,kʰ ə̆ ³¹ + l a̰ ³⁵,952,kʰ ə̆ - ³¹ + l a̰ - ³⁵,,expert,Hill2017,LingPy:SCA,,1:2
1462,p a n ³³,296,p a n ³³,,expert,Hill2017,LingPy:SCA,,0:1
1464,p a n ⁵⁵ + t a m ³¹,296,p a n ⁵⁵ + t a m ³¹,,expert,Hill2017,LingPy:SCA,,0:1
1464,p a n ⁵⁵ + t a m ³¹,297,p a n ⁵⁵ + t a m ³¹,,expert,Hill2017,LingPy:SCA,,1:2
5386,ɑ ⁵³ + p w ĩ ∼ ⁵³,1052,ɑ ⁵³ - + p w ĩ ∼ ⁵³,,expert,Hill2017,LingPy:SCA,,0:1
5386,ɑ ⁵³ + p w ĩ ∼ ⁵³,296,ɑ ⁵³ - + p w ĩ ∼ ⁵³,,expert,Hill2017,LingPy:SCA,,1:2
1456,k ă n ⁵⁵ + t a m ³¹,1053,k ă n ⁵⁵ + t a m ³¹,,expert,Hill2017,LingPy:SCA,,0:1
1456,k ă n ⁵⁵ + t a m ³¹,297,k ă n ⁵⁵ + t a m ³¹,,expert,Hill2017,LingPy:SCA,,1:2
1458,p a n ²¹,296,p a n ²¹,,expert,Hill2017,LingPy:SCA,,0:1
1459,p ɛ̃ ∼ ³¹ + p ɔ ³⁵,296,p ɛ̃ ∼ ³¹ + p ɔ ³⁵,,expert,Hill2017,LingPy:SCA,,0:1
1459,p ɛ̃ ∼ ³¹ + p ɔ ³⁵,1051,p ɛ̃ ∼ ³¹ + p ɔ ³⁵,,expert,Hill2017,LingPy:SCA,,1:2
1463,p ə ŋ ³⁵,296,p ə ŋ ³⁵,,expert,Hill2017,LingPy:SCA,,0:1
7265,a + p o ŋ ⁵³,1052,- - a + p - o ŋ ⁵³,,expert,Hill2017,LingPy:SCA,,0:1
7265,a + p o ŋ ⁵³,296,- - a + p - o ŋ ⁵³,,expert,Hill2017,LingPy:SCA,,1:2
1486,s a i ⁵⁵ + v o n ²¹,301,s a i ⁵⁵ + v o n ²¹,,expert,Hill2017,LingPy:SCA,,0:1
1486,s a i ⁵⁵ + v o n ²¹,302,s a i ⁵⁵ + v o n ²¹,,expert,Hill2017,LingPy:SCA,,1:2
5499,m j u ²²,992,m j u ²²,,expert,Hill2017,LingPy:SCA,,0:1
1483,m a u ³¹ + t u m ⁵⁵,1055,m a u ³¹ + t u m ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
1483,m a u ³¹ + t u m ⁵⁵,1056,m a u ³¹ + t u m ⁵⁵,,expert,Hill2017,LingPy:SCA,,1:2
1487,s a i ³⁵ + v u n ³¹,301,s a i ³⁵ + v u n ³¹,,expert,Hill2017,LingPy:SCA,,0:1
1487,s a i ³⁵ + v u n ³¹,302,s a i ³⁵ + v u n ³¹,,expert,Hill2017,LingPy:SCA,,1:2
1489,s a̰ i ³³ + w a n ³¹,301,s a̰ i ³³ + w a n ³¹,,expert,Hill2017,LingPy:SCA,,0:1
1489,s a̰ i ³³ + w a n ³¹,302,s a̰ i ³³ + w a n ³¹,,expert,Hill2017,LingPy:SCA,,1:2
1490,tʃ a m ³¹ + tʰ ɔ i ³⁵,993,tʃ a m ³¹ + tʰ ɔ i ³⁵,,expert,Hill2017,LingPy:SCA,,0:1
1490,tʃ a m ³¹ + tʰ ɔ i ³⁵,1355,tʃ a m ³¹ + tʰ ɔ i ³⁵,,expert,Hill2017,LingPy:SCA,,1:2
1491,ç a ŋ ⁵⁵ + c i n ³¹,993,ç a ŋ ⁵⁵ + c i n ³¹,,expert,Hill2017,LingPy:SCA,,0:1
1491,ç a ŋ ⁵⁵ + c i n ³¹,1057,ç a ŋ ⁵⁵ + c i n ³¹,,expert,Hill2017,LingPy:SCA,,1:2
7267,n̥ a ŋ ⁵⁵,1266,n̥ a ŋ ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
6254,kʰ j i k ³¹,19,kʰ j i k ³¹,,expert,Hill2017,LingPy:SCA,,0:1
6278,tɕʰ e ²² + tʰ ɑ u ʔ ⁴,19,tɕʰ e ²² + tʰ ɑ u ʔ ⁴,,expert,Hill2017,LingPy:SCA,,0:1
6278,tɕʰ e ²² + tʰ ɑ u ʔ ⁴,132,tɕʰ e ²² + tʰ ɑ u ʔ ⁴,,expert,Hill2017,LingPy:SCA,,1:2
6280,cʰ i ⁵⁵,19,cʰ - i - ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
6420,tɕʰ i ⁵⁵,19,tɕʰ - i - ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
6429,kʰ j i ⁵¹,19,kʰ j i - ⁵¹,,expert,Hill2017,LingPy:SCA,,0:1
6472,kʰ j e i ³³,19,kʰ j e i ³³,,expert,Hill2017,LingPy:SCA,,0:1
6645,kʰ j i ⁵³,19,kʰ j i - ⁵³,,expert,Hill2017,LingPy:SCA,,0:1
7269,kʰ r i j,19,kʰ r i j -,,expert,Hill2017,LingPy:SCA,,0:1
1516,k ʐ o m ⁵⁵,1058,k ʐ o m ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
5258,t ɔ ⁵⁵,305,t ɔ ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
1512,s i k ⁵⁵ + p ṵ ŋ ⁵⁵,113,s i k ⁵⁵ + p ṵ ŋ ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
1512,s i k ⁵⁵ + p ṵ ŋ ⁵⁵,1058,s i k ⁵⁵ + p ṵ ŋ ⁵⁵,,expert,Hill2017,LingPy:SCA,,1:2
1513,s a k ⁵⁵ + j a ⁵⁵,113,s a k ⁵⁵ + j a ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
1513,s a k ⁵⁵ + j a ⁵⁵,304,s a k ⁵⁵ + j a ⁵⁵,,expert,Hill2017,LingPy:SCA,,1:2
1514,s ə̰ k + j o ³¹,113,s ə̰ k + - j o ³¹,,expert,Hill2017,LingPy:SCA,,0:1
1514,s ə̰ k + j o ³¹,304,s ə̰ k + - j o ³¹,,expert,Hill2017,LingPy:SCA,,1:2
1515,s a̰ k ⁵⁵ + j ɔ ³¹,113,s a̰ k ⁵⁵ + j ɔ ³¹,,expert,Hill2017,LingPy:SCA,,0:1
1515,s a̰ k ⁵⁵ + j ɔ ³¹,304,s a̰ k ⁵⁵ + j ɔ ³¹,,expert,Hill2017,LingPy:SCA,,1:2
6409,m j e ²² + kʰ w e ⁵⁵,690,m j e ²² - - - - + kʰ w e - ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
6409,m j e ²² + kʰ w e ⁵⁵,216,m j e ²² - - - - + kʰ w e - ⁵⁵,,expert,Hill2017,LingPy:SCA,,1:2
6550,t a n ⁵⁵ + kʰ u i ²¹,1249,t a n ⁵⁵ + kʰ u i ²¹,,expert,Hill2017,LingPy:SCA,,0:1
6550,t a n ⁵⁵ + kʰ u i ²¹,216,t a n ⁵⁵ + kʰ u i ²¹,,expert,Hill2017,LingPy:SCA,,1:2
7271,m r i j + kʰ u j ⁵⁵,690,- - - - m r i j + kʰ - u j ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
7271,m r i j + kʰ u j ⁵⁵,216,- - - - m r i j + kʰ - u j ⁵⁵,,expert,Hill2017,LingPy:SCA,,1:2
1555,pʰ ɔ ³¹,313,pʰ ɔ ³¹,,expert,Hill2017,LingPy:SCA,,0:1
1557,p ŏ̰ ²¹ + k j ḛ k ⁵⁵,313,p ŏ̰ ²¹ + k j ḛ k ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
1557,p ŏ̰ ²¹ + k j ḛ k ⁵⁵,314,p ŏ̰ ²¹ + k j ḛ k ⁵⁵,,expert,Hill2017,LingPy:SCA,,1:2
5604,pʰ a ⁵⁵,313,pʰ a ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
1558,p a̰ ³⁵,313,p a̰ ³⁵,,expert,Hill2017,LingPy:SCA,,0:1
1562,p ɔ̰ ³⁵,313,p ɔ̰ ³⁵,,expert,Hill2017,LingPy:SCA,,0:1
1563,pʰ ă ³¹ + c a k ³⁵,313,pʰ ă ³¹ + c - a k ³⁵,,expert,Hill2017,LingPy:SCA,,0:1
1563,pʰ ă ³¹ + c a k ³⁵,314,pʰ ă ³¹ + c - a k ³⁵,,expert,Hill2017,LingPy:SCA,,1:2
1561,p ɑ̰ ⁵⁵,313,p ɑ̰ ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
7273,pʰ a ⁵⁵,313,pʰ a ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
6138,x i ⁵⁵,1248,x i - ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
6388,ɲ ɔ ʔ ⁵⁵ + s a i ³⁵,30,ɲ ɔ ʔ ⁵⁵ + s a - i ³⁵,,expert,Hill2017,LingPy:SCA,,0:1
6388,ɲ ɔ ʔ ⁵⁵ + s a i ³⁵,1248,ɲ ɔ ʔ ⁵⁵ + s a - i ³⁵,,expert,Hill2017,LingPy:SCA,,1:2
6439,x ə i ³⁵,1248,x ə i ³⁵,,expert,Hill2017,LingPy:SCA,,0:1
6503,ʃ ə̰ k ⁵⁵,1248,ʃ ə̰ k ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
6513,nʲ ɔ ʔ ⁵⁵ + s i ʔ ³¹,30,nʲ ɔ ʔ ⁵⁵ + s i ʔ - ³¹,,expert,Hill2017,LingPy:SCA,,0:1
6513,nʲ ɔ ʔ ⁵⁵ + s i ʔ ³¹,1248,nʲ ɔ ʔ ⁵⁵ + s i ʔ - ³¹,,expert,Hill2017,LingPy:SCA,,1:2
6573,x a k ⁵⁵,1248,x a k ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
6606,ɕ e ⁵³,1248,ɕ e - ⁵³,,expert,Hill2017,LingPy:SCA,,0:1
6153,ŋ̊ a n ⁵⁵,390,ŋ̊ a n ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
6211,ŋ a̰ ŋ ³¹,390,ŋ a̰ ŋ ³¹,,expert,Hill2017,LingPy:SCA,,0:1
6297,ŋ a̰ n ⁵¹ + pʰ j u ⁵¹,390,ŋ a̰ n ⁵¹ + pʰ j u ⁵¹,,expert,Hill2017,LingPy:SCA,,0:1
6297,ŋ a̰ n ⁵¹ + pʰ j u ⁵¹,893,ŋ a̰ n ⁵¹ + pʰ j u ⁵¹,,expert,Hill2017,LingPy:SCA,,1:2
6323,ŋ ɛ̰̃ ∼ ⁵⁵,390,ŋ ɛ̰̃ ∼ ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
6486,ŋ a̰ n ³³ + pʰ i u ³³,390,ŋ a̰ n ³³ + pʰ i u ³³,,expert,Hill2017,LingPy:SCA,,0:1
6486,ŋ a̰ n ³³ + pʰ i u ³³,893,ŋ a̰ n ³³ + pʰ i u ³³,,expert,Hill2017,LingPy:SCA,,1:2
6592,n̥ ĩ ∼ ⁵⁵ + kʰ ɛ ⁵⁵,390,n̥ ĩ ∼ ⁵⁵ + kʰ ɛ ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
6592,n̥ ĩ ∼ ⁵⁵ + kʰ ɛ ⁵⁵,392,n̥ ĩ ∼ ⁵⁵ + kʰ ɛ ⁵⁵,,expert,Hill2017,LingPy:SCA,,1:2
7276,n̥ a ŋ ⁵⁵,390,n̥ a ŋ ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
6543,ŋ̊ a n ⁵⁵,390,ŋ̊ a n ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
1569,ʂ ə ³¹,315,ʂ ə ³¹,,expert,Hill2017,LingPy:SCA,,0:1
5334,ɑ ⁵³ + tθ i ⁵⁵,1062,ɑ ⁵³ + tθ i ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
5334,ɑ ⁵³ + tθ i ⁵⁵,315,ɑ ⁵³ + tθ i ⁵⁵,,expert,Hill2017,LingPy:SCA,,1:2
1575,ʃ ɿ ⁵⁵,315,ʃ ɿ ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
1571,ʃ i ²¹,315,ʃ i ²¹,,expert,Hill2017,LingPy:SCA,,0:1
1576,ʃ i ³⁵,315,ʃ i ³⁵,,expert,Hill2017,LingPy:SCA,,0:1
1577,ʂ ɿ ³¹,315,ʂ ɿ ³¹,,expert,Hill2017,LingPy:SCA,,0:1
1572,ʃ ɿ ³⁵,315,ʃ ɿ ³⁵,,expert,Hill2017,LingPy:SCA,,0:1
7278,s a ts + s i ⁵⁵,1190,s a ts + s i ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
7278,s a ts + s i ⁵⁵,315,s a ts + s i ⁵⁵,,expert,Hill2017,LingPy:SCA,,1:2
6594,p a ʔ ³¹,1315,p a ʔ ³¹,,expert,Hill2017,LingPy:SCA,,0:1
6205,j ɔ̃ ∼ ⁵⁵,1313,j ɔ̃ ∼ ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
6288,p a ʔ ⁵⁵,1315,p a ʔ ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
6352,tʃʰ a t ⁵⁵ + p ɛ̰ ʔ ⁵⁵,1316,tʃʰ a t ⁵⁵ + p ɛ̰ ʔ ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
6352,tʃʰ a t ⁵⁵ + p ɛ̰ ʔ ⁵⁵,1315,tʃʰ a t ⁵⁵ + p ɛ̰ ʔ ⁵⁵,,expert,Hill2017,LingPy:SCA,,1:2
6379,sʰ e ʔ ⁴,1316,sʰ e ʔ ⁴,,expert,Hill2017,LingPy:SCA,,0:1
6443,p a i ²¹ + n a m ⁵⁵,1315,p a i ²¹ + n a m ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
6443,p a i ²¹ + n a m ⁵⁵,1314,p a i ²¹ + n a m ⁵⁵,,expert,Hill2017,LingPy:SCA,,1:2
7280,tsʰ i t,1316,tsʰ i t -,,expert,Hill2017,LingPy:SCA,,0:1
5651,m j ɛ ʔ ⁴,1064,m j ɛ ʔ ⁴,,expert,Hill2017,LingPy:SCA,,0:1
1667,s a ⁵⁵,333,s a ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
1669,n a̰ m ²¹,1063,n a̰ m ²¹,,expert,Hill2017,LingPy:SCA,,0:1
1674,m a̰ n ⁵⁵,332,m a̰ n ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
1675,m a̰ ŋ ³⁵,332,m a̰ ŋ ³⁵,,expert,Hill2017,LingPy:SCA,,0:1
1677,s a ⁵⁵,333,s a ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
1671,m ɛ̰̃ ∼ ³⁵,332,m ɛ̰̃ ∼ ³⁵,,expert,Hill2017,LingPy:SCA,,0:1
7282,m r a k,1064,m r a k -,,expert,Hill2017,LingPy:SCA,,0:1
6130,l a k ³¹ + ɣ u ³¹,953,l a k ³¹ + ɣ u ³¹,,expert,Hill2017,LingPy:SCA,,0:1
6130,l a k ³¹ + ɣ u ³¹,593,l a k ³¹ + ɣ u ³¹,,expert,Hill2017,LingPy:SCA,,1:2
6152,l̥ i ³¹ + ʐ o ⁵⁵,953,l̥ i - ³¹ + ʐ o ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
6152,l̥ i ³¹ + ʐ o ⁵⁵,593,l̥ i - ³¹ + ʐ o ⁵⁵,,expert,Hill2017,LingPy:SCA,,1:2
6231,m o ⁵⁵ + tθ i ⁵⁵,592,m o - ⁵⁵ + tθ i ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
6231,m o ⁵⁵ + tθ i ⁵⁵,956,m o - ⁵⁵ + tθ i ⁵⁵,,expert,Hill2017,LingPy:SCA,,1:2
6392,l i k ²¹ + v o ⁵¹,953,l i k ²¹ + v o ⁵¹,,expert,Hill2017,LingPy:SCA,,0:1
6392,l i k ²¹ + v o ⁵¹,593,l i k ²¹ + v o ⁵¹,,expert,Hill2017,LingPy:SCA,,1:2
6485,l ə k ³¹,953,l ə k ³¹,,expert,Hill2017,LingPy:SCA,,0:1
6542,n i ʔ ³¹,953,n i ʔ ³¹,,expert,Hill2017,LingPy:SCA,,0:1
6597,l a k ³¹ + ɣ ɔ ⁵⁵,953,l a k ³¹ + ɣ ɔ ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
6597,l a k ³¹ + ɣ ɔ ⁵⁵,593,l a k ³¹ + ɣ ɔ ⁵⁵,,expert,Hill2017,LingPy:SCA,,1:2
7284,m ə w ⁵⁵ + s i ⁵⁵,592,m ə w ⁵⁵ + s i ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
7284,m ə w ⁵⁵ + s i ⁵⁵,956,m ə w ⁵⁵ + s i ⁵⁵,,expert,Hill2017,LingPy:SCA,,1:2
5326,sʰ ɑ̃ ∼ ²² + p ĩ ∼ ²²,339,sʰ ɑ̃ ∼ ²² + p ĩ ∼ ²²,,expert,Hill2017,LingPy:SCA,,0:1
5326,sʰ ɑ̃ ∼ ²² + p ĩ ∼ ²²,341,sʰ ɑ̃ ∼ ²² + p ĩ ∼ ²²,,expert,Hill2017,LingPy:SCA,,1:2
1714,u ³¹ + m u i ³¹,338,u ³¹ + m u i ³¹,,expert,Hill2017,LingPy:SCA,,0:1
1714,u ³¹ + m u i ³¹,273,u ³¹ + m u i ³¹,,expert,Hill2017,LingPy:SCA,,1:2
1717,u ²¹ + tsʰ a m ⁵¹,338,u ²¹ + tsʰ a m ⁵¹,,expert,Hill2017,LingPy:SCA,,0:1
1717,u ²¹ + tsʰ a m ⁵¹,339,u ²¹ + tsʰ a m ⁵¹,,expert,Hill2017,LingPy:SCA,,1:2
1718,tsʰ ɛ̃ ∼ ⁵⁵,339,tsʰ ɛ̃ ∼ ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
1720,tsʰ a m ³³,339,tsʰ a m ³³,,expert,Hill2017,LingPy:SCA,,0:1
1722,tsʰ ɛ̃ ∼ ³¹,339,tsʰ ɛ̃ ∼ ³¹,,expert,Hill2017,LingPy:SCA,,0:1
1724,u ³¹,338,u ³¹,,expert,Hill2017,LingPy:SCA,,0:1
7286,tsʰ a m,339,tsʰ a m -,,expert,Hill2017,LingPy:SCA,,0:1
5627,l ɛ ʔ ⁴,1068,l ɛ ʔ ⁴,,expert,Hill2017,LingPy:SCA,,0:1
1746,l a ʔ ³¹,1068,l a ʔ ³¹,,expert,Hill2017,LingPy:SCA,,0:1
1752,l ɔ ʔ ³¹,1068,l ɔ ʔ ³¹,,expert,Hill2017,LingPy:SCA,,0:1
1754,l ɔ ʔ ⁵⁵ + n̥ a u ³¹,1068,l ɔ ʔ ⁵⁵ + n̥ a u ³¹,,expert,Hill2017,LingPy:SCA,,0:1
1754,l ɔ ʔ ⁵⁵ + n̥ a u ³¹,1067,l ɔ ʔ ⁵⁵ + n̥ a u ³¹,,expert,Hill2017,LingPy:SCA,,1:2
7288,l a k,1068,l a k -,,expert,Hill2017,LingPy:SCA,,0:1
5310,kʰ ɑ̃ u ∼ ⁵⁵,350,kʰ ɑ̃ u ∼ ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
5311,g ɑ̃ u ∼ ⁵⁵,350,g ɑ̃ u ∼ ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
1773,n i ³¹ + k u a ŋ ³¹,1069,n i ³¹ + k u a ŋ ³¹,,expert,Hill2017,LingPy:SCA,,0:1
1773,n i ³¹ + k u a ŋ ³¹,350,n i ³¹ + k u a ŋ ³¹,,expert,Hill2017,LingPy:SCA,,1:2
1776,u ²¹ + l ṵ m ²¹,348,- u ²¹ + l ṵ m ²¹,,expert,Hill2017,LingPy:SCA,,0:1
1776,u ²¹ + l ṵ m ²¹,349,- u ²¹ + l ṵ m ²¹,,expert,Hill2017,LingPy:SCA,,1:2
1778,ṵ ³⁵ + l a m ³¹,348,- ṵ ³⁵ + l a m ³¹,,expert,Hill2017,LingPy:SCA,,0:1
1778,ṵ ³⁵ + l a m ³¹,349,- ṵ ³⁵ + l a m ³¹,,expert,Hill2017,LingPy:SCA,,1:2
1782,w o̰ ⁵⁵ + l ɔ̰ m ⁵³,348,w o̰ ⁵⁵ + l ɔ̰ m ⁵³,,expert,Hill2017,LingPy:SCA,,0:1
1782,w o̰ ⁵⁵ + l ɔ̰ m ⁵³,349,w o̰ ⁵⁵ + l ɔ̰ m ⁵³,,expert,Hill2017,LingPy:SCA,,1:2
1784,a u ³⁵ + l a m ³⁵,348,a u ³⁵ + l a m ³⁵,,expert,Hill2017,LingPy:SCA,,0:1
1784,a u ³⁵ + l a m ³⁵,349,a u ³⁵ + l a m ³⁵,,expert,Hill2017,LingPy:SCA,,1:2
1787,u ³¹ + k ɔ ŋ ³¹,348,u ³¹ + k ɔ ŋ ³¹,,expert,Hill2017,LingPy:SCA,,0:1
1787,u ³¹ + k ɔ ŋ ³¹,350,u ³¹ + k ɔ ŋ ³¹,,expert,Hill2017,LingPy:SCA,,1:2
7290,kʰ ʊ ŋ ⁵⁵,350,kʰ ʊ - ŋ ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
5665,n̥ ɑ ⁵³ + l õ ∼ ⁵⁵,353,n̥ ɑ - ⁵³ - - + l õ ∼ ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
5665,n̥ ɑ ⁵³ + l õ ∼ ⁵⁵,354,n̥ ɑ - ⁵³ - - + l õ ∼ ⁵⁵,,expert,Hill2017,LingPy:SCA,,1:2
1819,n̥ʲ a ⁵⁵ + l u m ³¹,353,n̥ʲ a - ⁵⁵ - - + l u m ³¹,,expert,Hill2017,LingPy:SCA,,0:1
1819,n̥ʲ a ⁵⁵ + l u m ³¹,354,n̥ʲ a - ⁵⁵ - - + l u m ³¹,,expert,Hill2017,LingPy:SCA,,1:2
1822,n ḭ k ⁵⁵ + l ṵ m ²¹,353,n ḭ k ⁵⁵ - - + l ṵ m ²¹,,expert,Hill2017,LingPy:SCA,,0:1
1822,n ḭ k ⁵⁵ + l ṵ m ²¹,354,n ḭ k ⁵⁵ - - + l ṵ m ²¹,,expert,Hill2017,LingPy:SCA,,1:2
1825,n a̰ k ⁵⁵ + l a m ³¹,353,n a̰ k ⁵⁵ - - + l a m ³¹,,expert,Hill2017,LingPy:SCA,,0:1
1825,n a̰ k ⁵⁵ + l a m ³¹,354,n a̰ k ⁵⁵ - - + l a m ³¹,,expert,Hill2017,LingPy:SCA,,1:2
1830,n ə̰ k ⁵⁵ + l ɔ m ³³,353,n ə̰ k ⁵⁵ - - + l ɔ m ³³,,expert,Hill2017,LingPy:SCA,,0:1
1830,n ə̰ k ⁵⁵ + l ɔ m ³³,354,n ə̰ k ⁵⁵ - - + l ɔ m ³³,,expert,Hill2017,LingPy:SCA,,1:2
