ID,Form_ID,Cognateset_ID,Segment_Slice,Alignment,Source
6200,6200,269,,,
6425,6425,1171,,,
6703,6703,269,,,
6979,6979,1171,,,
7243,7243,1264,,,
7244,7244,1171,,,
7490,7490,1171,,,
80,80,307,,,
321,321,527,,,
794,794,527,,,
1008,1008,527,,,
1239,1239,527,,,
1457,1457,527,,,
1671,1671,527,,,
1923,1923,527,,,
2177,2177,307,,,
2398,2398,527,,,
2626,2626,527,,,
2896,2896,307,,,
2897,2897,527,,,
3138,3138,527,,,
3383,3383,527,,,
3671,3671,527,,,
3993,3993,527,,,
4257,4257,1128,,,
4454,4454,527,,,
4653,4653,527,,,
4916,4916,527,,,
5175,5175,527,,,
5433,5433,527,,,
5683,5683,527,,,
5933,5933,527,,,
6208,6208,527,,,
6432,6432,527,,,
6433,6433,307,,,
6716,6716,527,,,
6990,6990,527,,,
7253,7253,527,,,
7500,7500,527,,,
123,123,253,,,
837,837,1353,,,
1280,1280,635,,,
1492,1492,253,,,
2215,2215,253,,,
2439,2439,253,,,
2941,2941,287,,,
3179,3179,700,,,
3433,3433,726,,,
3728,3728,253,,,
4043,4043,635,,,
4294,4294,253,,,
4966,4966,253,,,
5219,5219,635,,,
5481,5481,253,,,
5727,5727,1047,,,
5987,5987,635,,,
6481,6481,1156,,,
6774,6774,253,,,
7038,7038,253,,,
119,119,959,,,
369,369,67,,,
833,833,67,,,
1042,1042,67,,,
1276,1276,959,,,
1714,1714,959,,,
1971,1971,67,,,
2212,2212,67,,,
2434,2434,598,,,
3176,3176,67,,,
3428,3428,67,,,
3723,3723,67,,,
4039,4039,1064,,,
4484,4484,959,,,
4704,4704,959,,,
4961,4961,940,,,
5215,5215,992,,,
5477,5477,959,,,
5723,5723,1045,,,
5982,5982,959,,,
6477,6477,67,,,
6768,6768,67,,,
7034,7034,67,,,
7298,7298,67,,,
7299,7299,1064,,,
7538,7538,67,,,
97,97,68,,,
343,343,68,,,
810,810,68,,,
1023,1023,68,,,
1255,1255,68,,,
1472,1472,68,,,
1692,1692,68,,,
1946,1946,68,,,
2193,2193,68,,,
2414,2414,68,,,
2647,2647,625,,,
2648,2648,68,,,
2915,2915,68,,,
3154,3154,68,,,
3403,3403,68,,,
3695,3695,68,,,
4011,4011,68,,,
4012,4012,459,,,
4272,4272,308,,,
4468,4468,68,,,
4678,4678,68,,,
4935,4935,68,,,
5193,5193,68,,,
5453,5453,68,,,
5701,5701,68,,,
5956,5956,68,,,
6225,6225,68,,,
6451,6451,68,,,
6741,6741,68,,,
7009,7009,68,,,
7275,7275,68,,,
7517,7517,68,,,
154,154,69,,,
406,406,69,,,
865,865,69,,,
1069,1069,69,,,
1309,1309,69,,,
1513,1513,69,,,
1751,1751,444,,,
2009,2009,69,,,
2467,2467,69,,,
2692,2692,630,,,
2971,2971,69,,,
3209,3209,69,,,
3476,3476,69,,,
3766,3766,69,,,
4086,4086,69,,,
4315,4315,69,,,
4743,4743,69,,,
4997,4997,69,,,
5257,5257,69,,,
5508,5508,69,,,
5509,5509,1022,,,
5756,5756,69,,,
6028,6028,69,,,
6274,6274,69,,,
6515,6515,69,,,
6813,6813,69,,,
7071,7071,69,,,
7335,7335,69,,,
7569,7569,69,,,
107,107,70,,,
356,356,811,,,
821,821,70,,,
1033,1033,70,,,
1266,1266,674,,,
1481,1481,811,,,
1702,1702,811,,,
1959,1959,70,,,
2201,2201,70,,,
2424,2424,811,,,
2657,2657,70,,,
2658,2658,626,,,
2659,2659,70,,,
2927,2927,70,,,
3163,3163,70,,,
3416,3416,775,,,
3417,3417,70,,,
3708,3708,811,,,
3709,3709,70,,,
4025,4025,70,,,
4283,4283,70,,,
4476,4476,674,,,
4692,4692,70,,,
4693,4693,70,,,
4948,4948,811,,,
4949,4949,70,,,
5204,5204,70,,,
5205,5205,674,,,
5464,5464,70,,,
5712,5712,70,,,
5969,5969,70,,,
6233,6233,70,,,
6462,6462,70,,,
6757,6757,70,,,
6758,6758,811,,,
7022,7022,70,,,
7287,7287,70,,,
7526,7526,70,,,
124,124,276,,,
374,374,309,,,
838,838,180,,,
1046,1046,332,,,
1281,1281,282,,,
1282,1282,309,,,
1283,1283,137,,,
1493,1493,309,,,
1718,1718,309,,,
1975,1975,490,,,
1976,1976,137,,,
1977,1977,309,,,
2216,2216,332,,,
2440,2440,309,,,
2670,2670,309,,,
2942,2942,309,,,
3180,3180,332,,,
3434,3434,137,,,
3435,3435,309,,,
3729,3729,309,,,
4044,4044,309,,,
4295,4295,200,,,
4708,4708,137,,,
4709,4709,309,,,
4967,4967,309,,,
5220,5220,137,,,
5221,5221,332,,,
5482,5482,309,,,
5728,5728,137,,,
5988,5988,309,,,
6247,6247,309,,,
6482,6482,309,,,
6775,6775,309,,,
7039,7039,309,,,
7301,7301,309,,,
7541,7541,309,,,
43,43,71,,,
281,281,651,,,
757,757,1289,,,
758,758,71,,,
976,976,1440,,,
1203,1203,267,,,
1432,1432,364,,,
1627,1627,413,,,
2364,2364,71,,,
2583,2583,71,,,
2584,2584,1468,,,
2855,2855,71,,,
3329,3329,71,,,
3941,3941,71,,,
3942,3942,791,,,
4232,4232,71,,,
4614,4614,1468,,,
4884,4884,71,,,
5136,5136,979,,,
5388,5388,71,,,
5645,5645,71,,,
5646,5646,1037,,,
5883,5883,1468,,,
6173,6173,1468,,,
6393,6393,1136,,,
6394,6394,71,,,
6658,6658,1174,,,
6659,6659,71,,,
6946,6946,71,,,
7208,7208,1258,,,
7209,7209,71,,,
7465,7465,71,,,
172,172,586,,,
432,432,72,,,
882,882,1031,,,
1328,1328,138,,,
1773,1773,72,,,
2033,2033,551,,,
2034,2034,72,,,
2266,2266,72,,,
2267,2267,201,,,
2485,2485,72,,,
2724,2724,643,,,
2725,2725,72,,,
2999,2999,1031,,,
3226,3226,72,,,
3227,3227,201,,,
3506,3506,72,,,
3796,3796,72,,,
3797,3797,201,,,
4109,4109,72,,,
4527,4527,903,,,
4770,4770,72,,,
5023,5023,72,,,
5277,5277,138,,,
5775,5775,72,,,
6065,6065,72,,,
6293,6293,72,,,
6546,6546,594,,,
6835,6835,201,,,
6836,6836,72,,,
7099,7099,72,,,
7352,7352,72,,,
7588,7588,586,,,
28,28,73,,,
29,29,1469,,,
268,268,1469,,,
743,743,73,,,
744,744,1469,,,
966,966,1438,,,
1188,1188,73,,,
1189,1189,1469,,,
1418,1418,1469,,,
1419,1419,73,,,
1616,1616,1469,,,
1869,1869,1254,,,
1870,1870,73,,,
2130,2130,1469,,,
2131,2131,73,,,
2354,2354,73,,,
2570,2570,1469,,,
2571,2571,73,,,
2841,2841,73,,,
2842,2842,1469,,,
3093,3093,1469,,,
3094,3094,73,,,
3315,3315,73,,,
3613,3613,73,,,
3614,3614,1469,,,
3923,3923,73,,,
3924,3924,1469,,,
4218,4218,1469,,,
4219,4219,73,,,
4410,4410,73,,,
4411,4411,1469,,,
4872,4872,1469,,,
5120,5120,73,,,
5121,5121,1469,,,
5375,5375,1469,,,
5631,5631,73,,,
5632,5632,1469,,,
5870,5870,1469,,,
5871,5871,73,,,
6381,6381,1469,,,
6382,6382,73,,,
6644,6644,1469,,,
6645,6645,73,,,
6933,6933,73,,,
6934,6934,1469,,,
7199,7199,1469,,,
7453,7453,1469,,,
67,67,1184,,,
307,307,675,,,
781,781,675,,,
997,997,675,,,
1226,1226,784,,,
1446,1446,675,,,
1655,1655,675,,,
1906,1906,675,,,
2165,2165,675,,,
2385,2385,675,,,
2610,2610,675,,,
2878,2878,675,,,
3125,3125,675,,,
3360,3360,675,,,
3655,3655,675,,,
3974,3974,675,,,
4246,4246,675,,,
4442,4442,784,,,
4637,4637,139,,,
4903,4903,675,,,
5163,5163,139,,,
5414,5414,675,,,
5670,5670,675,,,
5912,5912,675,,,
6418,6418,1145,,,
6419,6419,675,,,
6691,6691,139,,,
6692,6692,675,,,
6693,6693,1180,,,
6971,6971,675,,,
7236,7236,139,,,
7237,7237,139,,,
7238,7238,675,,,
7485,7485,675,,,
68,68,74,,,
309,309,74,,,
782,782,960,,,
998,998,960,,,
1227,1227,960,,,
1447,1447,74,,,
1656,1656,960,,,
1907,1907,481,,,
2166,2166,74,,,
2386,2386,74,,,
2611,2611,960,,,
2612,2612,460,,,
2879,2879,74,,,
3126,3126,723,,,
3361,3361,960,,,
3362,3362,460,,,
3363,3363,1077,,,
3656,3656,74,,,
3975,3975,797,,,
3976,3976,960,,,
4247,4247,74,,,
4443,4443,960,,,
4638,4638,960,,,
4904,4904,938,,,
5164,5164,960,,,
5415,5415,74,,,
5671,5671,960,,,
5913,5913,960,,,
5914,5914,460,,,
6420,6420,723,,,
6421,6421,960,,,
6694,6694,74,,,
6972,6972,74,,,
7239,7239,723,,,
7486,7486,74,,,
44,44,1224,,,
45,45,75,,,
282,282,75,,,
759,759,1224,,,
977,977,1224,,,
1204,1204,268,,,
1433,1433,75,,,
1628,1628,75,,,
1881,1881,1224,,,
2144,2144,1224,,,
2365,2365,75,,,
2585,2585,75,,,
2586,2586,1470,,,
2856,2856,75,,,
3107,3107,1224,,,
3330,3330,1224,,,
3629,3629,75,,,
3943,3943,75,,,
3944,3944,1224,,,
4233,4233,1224,,,
4615,4615,913,,,
5137,5137,980,,,
5389,5389,1224,,,
5647,5647,75,,,
5648,5648,1038,,,
5884,5884,1066,,,
6174,6174,1119,,,
6395,6395,75,,,
6660,6660,75,,,
6947,6947,1202,,,
7210,7210,75,,,
7211,7211,1224,,,
7466,7466,75,,,
38,38,76,,,
274,274,76,,,
275,275,961,,,
752,752,76,,,
971,971,76,,,
1197,1197,76,,,
1427,1427,76,,,
1621,1621,76,,,
1876,1876,76,,,
2138,2138,76,,,
2359,2359,76,,,
2577,2577,76,,,
2848,2848,76,,,
2849,2849,961,,,
3102,3102,76,,,
3322,3322,76,,,
3620,3620,76,,,
3621,3621,961,,,
3933,3933,790,,,
3934,3934,76,,,
4227,4227,76,,,
4420,4420,76,,,
4608,4608,76,,,
4878,4878,76,,,
5130,5130,76,,,
5382,5382,76,,,
5640,5640,76,,,
5877,5877,76,,,
6168,6168,76,,,
6388,6388,76,,,
6651,6651,76,,,
6940,6940,76,,,
7203,7203,76,,,
7459,7459,76,,,
7460,7460,961,,,
93,93,349,,,
338,338,763,,,
339,339,349,,,
806,806,349,,,
1020,1020,349,,,
1251,1251,349,,,
1468,1468,349,,,
1686,1686,349,,,
1942,1942,349,,,
2189,2189,349,,,
2410,2410,763,,,
2640,2640,623,,,
2641,2641,349,,,
2910,2910,763,,,
2911,2911,349,,,
3150,3150,763,,,
3399,3399,349,,,
3690,3690,763,,,
4008,4008,349,,,
4268,4268,349,,,
4465,4465,349,,,
4672,4672,349,,,
4932,4932,939,,,
5189,5189,349,,,
5448,5448,349,,,
5697,5697,349,,,
5950,5950,1074,,,
6221,6221,349,,,
6447,6447,349,,,
6734,6734,349,,,
7004,7004,763,,,
7005,7005,349,,,
7270,7270,763,,,
7513,7513,763,,,
196,196,488,,,
197,197,1399,,,
198,198,1450,,,
454,454,1324,,,
903,903,1225,,,
1112,1112,77,,,
1352,1352,350,,,
1548,1548,1399,,,
1797,1797,1225,,,
2062,2062,77,,,
2285,2285,1324,,,
2286,2286,77,,,
2507,2507,1324,,,
2756,2756,77,,,
3024,3024,1399,,,
3025,3025,77,,,
3026,3026,1225,,,
3248,3248,1324,,,
3534,3534,1225,,,
3825,3825,1324,,,
4137,4137,77,,,
4348,4348,77,,,
4796,4796,77,,,
5046,5046,77,,,
5305,5305,350,,,
5306,5306,77,,,
5558,5558,1399,,,
5797,5797,1225,,,
6096,6096,77,,,
6314,6314,77,,,
6569,6569,1324,,,
6859,6859,1399,,,
6860,6860,1324,,,
6861,6861,77,,,
7126,7126,1324,,,
7610,7610,77,,,
90,90,1325,,,
331,331,202,,,
333,333,962,,,
334,334,1325,,,
802,802,1098,,,
803,803,1078,,,
1017,1017,1325,,,
1247,1247,1098,,,
1248,1248,1400,,,
1465,1465,962,,,
1681,1681,1098,,,
1937,1937,1098,,,
1938,1938,1472,,,
2186,2186,202,,,
2406,2406,962,,,
2407,2407,1325,,,
2637,2637,1098,,,
2907,2907,1325,,,
3147,3147,1325,,,
3396,3396,1098,,,
3684,3684,202,,,
3686,3686,1325,,,
4004,4004,1098,,,
4005,4005,1325,,,
4265,4265,254,,,
4462,4462,1098,,,
4664,4664,1098,,,
4665,4665,1226,,,
4666,4666,1400,,,
4667,4667,1325,,,
4925,4925,202,,,
4926,4926,1098,,,
4927,4927,962,,,
5185,5185,1098,,,
5186,5186,1400,,,
5443,5443,962,,,
5444,5444,254,,,
5693,5693,1226,,,
5694,5694,1098,,,
5944,5944,1098,,,
5945,5945,1400,,,
5946,5946,1325,,,
6217,6217,1325,,,
6441,6441,231,,,
6442,6442,1148,,,
6443,6443,1325,,,
6729,6729,254,,,
6730,6730,1325,,,
7000,7000,1325,,,
7001,7001,1098,,,
7267,7267,1098,,,
7268,7268,1325,,,
7510,7510,1098,,,
214,214,78,,,
473,473,78,,,
474,474,140,,,
916,916,203,,,
1129,1129,221,,,
1130,1130,78,,,
1367,1367,1401,,,
1561,1561,78,,,
1811,1811,203,,,
2076,2076,557,,,
2299,2299,78,,,
2522,2522,78,,,
2772,2772,78,,,
2773,2773,1344,,,
3039,3039,78,,,
3262,3262,78,,,
3550,3550,203,,,
3551,3551,78,,,
3844,3844,140,,,
3845,3845,78,,,
4154,4154,1344,,,
4360,4360,310,,,
4561,4561,1401,,,
4812,4812,78,,,
4813,4813,140,,,
5060,5060,78,,,
5320,5320,1401,,,
5575,5575,78,,,
5812,5812,203,,,
5813,5813,1401,,,
6111,6111,140,,,
6585,6585,78,,,
6877,6877,78,,,
7140,7140,78,,,
7387,7387,140,,,
7388,7388,351,,,
7623,7623,78,,,
81,81,1137,,,
82,82,1125,,,
322,322,1099,,,
795,795,1326,,,
1009,1009,1099,,,
1010,1010,1227,,,
1240,1240,1227,,,
1458,1458,1227,,,
1672,1672,1099,,,
1924,1924,1125,,,
1925,1925,1099,,,
1926,1926,1326,,,
2178,2178,1227,,,
2399,2399,1099,,,
2627,2627,1099,,,
2628,2628,1125,,,
2898,2898,1099,,,
2899,2899,1326,,,
3139,3139,1099,,,
3140,3140,1227,,,
3384,3384,676,,,
3385,3385,1099,,,
3672,3672,1099,,,
3994,3994,1099,,,
4258,4258,1227,,,
4455,4455,1227,,,
4654,4654,1227,,,
4655,4655,1326,,,
4917,4917,1227,,,
4918,4918,1326,,,
5176,5176,983,,,
5434,5434,1227,,,
5684,5684,1227,,,
5685,5685,1125,,,
5934,5934,1227,,,
5935,5935,1326,,,
6209,6209,1326,,,
6434,6434,1227,,,
6717,6717,1326,,,
6718,6718,1099,,,
6719,6719,1188,,,
6991,6991,1099,,,
6992,6992,1227,,,
7254,7254,1227,,,
7255,7255,1326,,,
7501,7501,1099,,,
7502,7502,1227,,,
7503,7503,1326,,,
139,139,1402,,,
853,853,1228,,,
1059,1059,1327,,,
1297,1297,1228,,,
1734,1734,438,,,
1735,1735,1228,,,
1996,1996,1228,,,
2229,2229,1327,,,
2455,2455,1402,,,
3195,3195,1327,,,
3459,3459,1228,,,
3749,3749,181,,,
3750,3750,1402,,,
4068,4068,1228,,,
4728,4728,1228,,,
4983,4983,1402,,,
5240,5240,1228,,,
5496,5496,865,,,
5742,5742,1050,,,
6009,6009,1228,,,
6261,6261,1228,,,
6500,6500,1402,,,
6797,6797,1402,,,
6798,6798,1402,,,
7055,7055,1402,,,
7319,7319,1402,,,
7320,7320,865,,,
7556,7556,1402,,,
201,201,1309,,,
202,202,79,,,
458,458,79,,,
459,459,1229,,,
906,906,1425,,,
1115,1115,1403,,,
1116,1116,1328,,,
1356,1356,1328,,,
1800,1800,79,,,
2065,2065,79,,,
2289,2289,1309,,,
2511,2511,79,,,
2512,2512,1229,,,
2760,2760,1328,,,
3029,3029,1328,,,
3251,3251,79,,,
3831,3831,1328,,,
4141,4141,1328,,,
4551,4551,1229,,,
4799,4799,1328,,,
5049,5049,1328,,,
5310,5310,1328,,,
5563,5563,79,,,
5564,5564,507,,,
5800,5800,79,,,
6099,6099,1328,,,
6317,6317,1328,,,
6574,6574,79,,,
6575,6575,1328,,,
6864,6864,1229,,,
6865,6865,79,,,
7129,7129,1328,,,
7373,7373,1403,,,
7374,7374,1328,,,
7375,7375,79,,,
7376,7376,1229,,,
7613,7613,1309,,,
146,146,80,,,
401,401,80,,,
859,859,80,,,
1064,1064,80,,,
1303,1303,1100,,,
1744,1744,141,,,
2236,2236,80,,,
2461,2461,80,,,
2964,2964,80,,,
3202,3202,80,,,
3469,3469,141,,,
3759,3759,80,,,
4075,4075,826,,,
4076,4076,80,,,
4506,4506,897,,,
4734,4734,921,,,
4992,4992,80,,,
5248,5248,1100,,,
5503,5503,1020,,,
5749,5749,141,,,
5750,5750,1054,,,
6020,6020,80,,,
6268,6268,80,,,
6508,6508,1160,,,
6806,6806,80,,,
7065,7065,80,,,
7331,7331,80,,,
50,50,707,,,
288,288,707,,,
765,765,1101,,,
982,982,1101,,,
1209,1209,880,,,
1634,1634,528,,,
1886,1886,1101,,,
2149,2149,707,,,
2370,2370,707,,,
2591,2591,1101,,,
2862,2862,707,,,
3111,3111,707,,,
3336,3336,1101,,,
3636,3636,707,,,
3949,3949,1101,,,
3950,3950,707,,,
4427,4427,1101,,,
4621,4621,707,,,
5142,5142,1101,,,
5395,5395,1101,,,
5396,5396,1009,,,
5655,5655,1101,,,
5890,5890,707,,,
6177,6177,707,,,
6400,6400,707,,,
6666,6666,1101,,,
6667,6667,707,,,
6952,6952,707,,,
7216,7216,707,,,
7471,7471,707,,,
240,240,881,,,
504,504,81,,,
937,937,81,,,
1151,1151,860,,,
1389,1389,81,,,
1582,1582,81,,,
1840,1840,468,,,
2102,2102,881,,,
2322,2322,81,,,
2544,2544,81,,,
2545,2545,881,,,
2806,2806,81,,,
2807,2807,81,,,
2808,2808,81,,,
2809,2809,81,,,
2810,2810,81,,,
2811,2811,1329,,,
3064,3064,881,,,
3284,3284,81,,,
3576,3576,81,,,
3577,3577,743,,,
3878,3878,881,,,
4191,4191,81,,,
4192,4192,881,,,
4381,4381,81,,,
4581,4581,81,,,
4841,4841,81,,,
5088,5088,881,,,
5346,5346,81,,,
5347,5347,81,,,
5601,5601,81,,,
5836,5836,81,,,
6139,6139,1118,,,
6607,6607,81,,,
6901,6901,81,,,
6902,6902,881,,,
7164,7164,81,,,
7417,7417,81,,,
7418,7418,881,,,
7647,7647,881,,,
200,200,1404,,,
456,456,142,,,
457,457,529,,,
905,905,142,,,
1114,1114,142,,,
1354,1354,142,,,
1355,1355,1404,,,
1550,1550,495,,,
1799,1799,1404,,,
2064,2064,1404,,,
2288,2288,142,,,
2509,2509,1404,,,
2510,2510,607,,,
2758,2758,1404,,,
2759,2759,142,,,
3028,3028,142,,,
3250,3250,142,,,
3536,3536,1404,,,
3537,3537,142,,,
3829,3829,142,,,
3830,3830,529,,,
4139,4139,142,,,
4140,4140,1404,,,
4350,4350,573,,,
4550,4550,1404,,,
4798,4798,142,,,
5048,5048,142,,,
5308,5308,142,,,
5309,5309,1404,,,
5560,5560,1404,,,
5561,5561,142,,,
5562,5562,529,,,
5799,5799,1060,,,
6098,6098,142,,,
6316,6316,142,,,
6571,6571,142,,,
6572,6572,529,,,
6573,6573,1165,,,
6863,6863,142,,,
7128,7128,142,,,
7372,7372,1404,,,
7612,7612,142,,,
16,16,1330,,,
259,259,1330,,,
733,733,1330,,,
956,956,1330,,,
1179,1179,1405,,,
1409,1409,1330,,,
1603,1603,1330,,,
1861,1861,1330,,,
2122,2122,1330,,,
2344,2344,1330,,,
2559,2559,1330,,,
2560,2560,866,,,
2831,2831,1330,,,
2832,2832,1330,,,
3084,3084,1330,,,
3305,3305,1330,,,
3599,3599,1330,,,
3905,3905,1330,,,
3906,3906,1330,,,
4209,4209,1330,,,
4403,4403,1405,,,
4863,4863,1330,,,
5110,5110,1405,,,
5366,5366,1330,,,
5622,5622,1035,,,
5858,5858,1330,,,
5859,5859,866,,,
6160,6160,1330,,,
6370,6370,1330,,,
6631,6631,1330,,,
6922,6922,1330,,,
7186,7186,1330,,,
7187,7187,1330,,,
7444,7444,1330,,,
208,208,82,,,
467,467,82,,,
910,910,82,,,
1121,1121,82,,,
1360,1360,82,,,
1555,1555,82,,,
1804,1804,82,,,
2070,2070,556,,,
2293,2293,82,,,
2516,2516,82,,,
2765,2765,82,,,
3033,3033,82,,,
3255,3255,82,,,
3542,3542,776,,,
3543,3543,82,,,
3838,3838,82,,,
4148,4148,82,,,
4354,4354,1065,,,
4555,4555,1255,,,
4804,4804,82,,,
5054,5054,82,,,
5314,5314,1255,,,
5568,5568,82,,,
5805,5805,82,,,
5806,5806,776,,,
6105,6105,82,,,
6321,6321,82,,,
6579,6579,82,,,
6870,6870,82,,,
7133,7133,82,,,
7381,7381,82,,,
7617,7617,82,,,
155,155,391,,,
156,156,1011,,,
407,407,426,,,
408,408,401,,,
409,409,378,,,
410,410,143,,,
411,411,311,,,
866,866,83,,,
1070,1070,426,,,
1071,1071,508,,,
1072,1072,401,,,
1310,1310,255,,,
1514,1514,83,,,
1752,1752,445,,,
1753,1753,311,,,
1754,1754,83,,,
1755,1755,1011,,,
2010,2010,544,,,
2011,2011,83,,,
2241,2241,401,,,
2242,2242,1406,,,
2243,2243,311,,,
2468,2468,182,,,
2972,2972,426,,,
2973,2973,401,,,
2974,2974,1406,,,
3210,3210,401,,,
3477,3477,83,,,
3478,3478,1406,,,
3479,3479,143,,,
3767,3767,426,,,
3768,3768,508,,,
3769,3769,401,,,
3770,3770,1406,,,
3771,3771,378,,,
3772,3772,143,,,
3773,3773,311,,,
4087,4087,828,,,
4088,4088,1406,,,
4316,4316,83,,,
4512,4512,255,,,
4744,4744,1406,,,
4745,4745,143,,,
4998,4998,83,,,
4999,4999,401,,,
5000,5000,1406,,,
5001,5001,143,,,
5258,5258,255,,,
5511,5511,401,,,
5512,5512,1011,,,
5513,5513,1024,,,
5757,5757,1011,,,
5758,5758,1406,,,
6029,6029,83,,,
6030,6030,1011,,,
6031,6031,1406,,,
6275,6275,83,,,
6516,6516,426,,,
6814,6814,401,,,
6815,6815,1011,,,
7072,7072,401,,,
7073,7073,1011,,,
7074,7074,1406,,,
7336,7336,1406,,,
7570,7570,1011,,,
159,159,84,,,
415,415,84,,,
869,869,84,,,
1076,1076,84,,,
1313,1313,677,,,
1517,1517,84,,,
1759,1759,84,,,
2015,2015,84,,,
2246,2246,84,,,
2471,2471,84,,,
2696,2696,631,,,
2697,2697,84,,,
2978,2978,84,,,
3213,3213,84,,,
3482,3482,733,,,
3483,3483,84,,,
3776,3776,84,,,
4093,4093,84,,,
4319,4319,84,,,
4515,4515,84,,,
4748,4748,677,,,
4749,4749,84,,,
5005,5005,84,,,
5261,5261,84,,,
5516,5516,84,,,
5761,5761,84,,,
6036,6036,677,,,
6037,6037,84,,,
6279,6279,84,,,
6520,6520,84,,,
6819,6819,84,,,
7077,7077,84,,,
7338,7338,84,,,
7574,7574,84,,,
140,140,85,,,
390,390,786,,,
391,391,85,,,
854,854,85,,,
1060,1060,85,,,
1298,1298,85,,,
1507,1507,85,,,
1736,1736,509,,,
1737,1737,85,,,
1997,1997,494,,,
1998,1998,85,,,
2230,2230,85,,,
2456,2456,85,,,
2680,2680,85,,,
2956,2956,85,,,
3196,3196,85,,,
3460,3460,85,,,
3751,3751,1102,,,
4069,4069,85,,,
4309,4309,85,,,
4501,4501,427,,,
4729,4729,85,,,
4984,4984,85,,,
5241,5241,995,,,
5242,5242,85,,,
5497,5497,85,,,
5743,5743,85,,,
6010,6010,85,,,
6262,6262,85,,,
6501,6501,85,,,
6799,6799,85,,,
6800,6800,1197,,,
7056,7056,85,,,
7321,7321,85,,,
7322,7322,1102,,,
7557,7557,1102,,,
7558,7558,85,,,
188,188,751,,,
444,444,751,,,
894,894,1230,,,
1103,1103,751,,,
1342,1342,636,,,
1343,1343,1230,,,
1788,1788,1230,,,
2050,2050,1230,,,
2277,2277,751,,,
2498,2498,751,,,
2742,2742,1230,,,
2743,2743,1230,,,
3013,3013,751,,,
3524,3524,1230,,,
3811,3811,1230,,,
4124,4124,1230,,,
4125,4125,751,,,
4540,4540,1230,,,
4785,4785,1230,,,
5037,5037,751,,,
5293,5293,1230,,,
5294,5294,1230,,,
5549,5549,751,,,
5787,5787,1230,,,
5788,5788,1230,,,
6082,6082,1230,,,
6306,6306,1230,,,
6558,6558,1230,,,
6848,6848,751,,,
7115,7115,751,,,
7361,7361,1230,,,
7602,7602,751,,,
199,199,86,,,
455,455,86,,,
904,904,86,,,
1113,1113,86,,,
1353,1353,86,,,
1549,1549,86,,,
1798,1798,86,,,
2063,2063,86,,,
2287,2287,86,,,
2508,2508,86,,,
2757,2757,86,,,
3027,3027,86,,,
3249,3249,86,,,
3535,3535,86,,,
3828,3828,86,,,
4138,4138,86,,,
4349,4349,86,,,
4549,4549,86,,,
4797,4797,86,,,
5047,5047,86,,,
5307,5307,86,,,
5559,5559,86,,,
5798,5798,86,,,
6097,6097,86,,,
6315,6315,86,,,
6570,6570,86,,,
6862,6862,86,,,
7127,7127,86,,,
7371,7371,86,,,
7611,7611,86,,,
203,203,87,,,
460,460,1473,,,
461,461,87,,,
907,907,87,,,
1117,1117,87,,,
1357,1357,87,,,
1551,1551,392,,,
1552,1552,87,,,
1801,1801,87,,,
2066,2066,87,,,
2290,2290,87,,,
2513,2513,87,,,
2761,2761,87,,,
3030,3030,87,,,
3252,3252,87,,,
3539,3539,87,,,
3832,3832,1473,,,
3833,3833,87,,,
4142,4142,841,,,
4143,4143,87,,,
4351,4351,87,,,
4552,4552,87,,,
4800,4800,87,,,
5050,5050,87,,,
5311,5311,87,,,
5565,5565,87,,,
5801,5801,87,,,
6100,6100,87,,,
6318,6318,87,,,
6576,6576,87,,,
6866,6866,87,,,
7130,7130,87,,,
7377,7377,87,,,
7614,7614,87,,,
134,134,1370,,,
135,135,1368,,,
383,383,882,,,
384,384,256,,,
385,385,204,,,
849,849,144,,,
1055,1055,882,,,
1293,1293,312,,,
1504,1504,352,,,
1730,1730,882,,,
1731,1731,312,,,
1989,1989,312,,,
1991,1991,256,,,
2226,2226,882,,,
2450,2450,352,,,
2678,2678,312,,,
2953,2953,882,,,
3190,3190,882,,,
3448,3448,730,,,
3449,3449,1365,,,
3450,3450,312,,,
3451,3451,882,,,
3452,3452,204,,,
3453,3453,144,,,
3741,3741,352,,,
3742,3742,882,,,
3743,3743,256,,,
4059,4059,882,,,
4060,4060,352,,,
4061,4061,1069,,,
4062,4062,204,,,
4306,4306,1370,,,
4497,4497,312,,,
4719,4719,312,,,
4720,4720,882,,,
4721,4721,256,,,
4722,4722,144,,,
4979,4979,204,,,
5233,5233,312,,,
5234,5234,288,,,
5492,5492,1366,,,
5738,5738,1048,,,
5999,5999,312,,,
6000,6000,882,,,
6001,6001,256,,,
6002,6002,204,,,
6257,6257,882,,,
6493,6493,892,,,
6791,6791,352,,,
6792,6792,1069,,,
7051,7051,352,,,
7312,7312,352,,,
7552,7552,1368,,,
221,221,88,,,
482,482,88,,,
922,922,88,,,
1137,1137,88,,,
1373,1373,1331,,,
1567,1567,88,,,
1818,1818,88,,,
1819,1819,1331,,,
2083,2083,88,,,
2307,2307,88,,,
2528,2528,510,,,
2780,2780,88,,,
3046,3046,88,,,
3268,3268,88,,,
3559,3559,88,,,
3854,3854,1407,,,
3855,3855,88,,,
4162,4162,88,,,
4366,4366,88,,,
4567,4567,1331,,,
4822,4822,88,,,
5068,5068,88,,,
5327,5327,1005,,,
5328,5328,88,,,
5329,5329,1331,,,
5582,5582,88,,,
5819,5819,88,,,
6118,6118,1407,,,
6119,6119,88,,,
6332,6332,88,,,
